shipdate-clean,PRODUCTGROUPNAME,totalprice
2013-09-10,GAME,16.89
2013-09-10,OCCASION,990.1500000000009
2013-09-11,APPAREL,79.21
2013-09-11,ARTWORK,1444.3500000000001
2013-09-11,BOOK,2741.8900000000003
2013-09-11,CALENDAR,36.94
2013-09-11,OCCASION,548.0899999999999
2013-09-12,APPAREL,29.95
2013-09-12,ARTWORK,1378.5
2013-09-12,BOOK,4228.79
2013-09-12,CALENDAR,15.0
2013-09-12,GAME,12.95
2013-09-12,OCCASION,987.3400000000008
2013-09-13,ARTWORK,1792.5
2013-09-13,BOOK,754.8500000000001
2013-09-16,APPAREL,79.42999999999999
2013-09-16,ARTWORK,3930.0
2013-09-16,BOOK,1207.8799999999999
2013-09-16,CALENDAR,11.99
2013-09-16,GAME,23.84
2013-09-16,OCCASION,492.6899999999999
2013-09-17,ARTWORK,2054.45
2013-09-17,BOOK,915.03
2013-09-17,GAME,60.07
2013-09-17,OCCASION,1063.2400000000005
2013-09-18,ARTWORK,3301.95
2013-09-18,BOOK,3996.729999999999
2013-09-18,CALENDAR,11.99
2013-09-18,GAME,20.89
2013-09-18,OCCASION,28.9
2013-09-19,APPAREL,10.95
2013-09-19,ARTWORK,1756.1500000000003
2013-09-19,BOOK,8287.799999999983
2013-09-19,OCCASION,955.7600000000006
2013-09-20,APPAREL,67.85
2013-09-20,ARTWORK,967.5
2013-09-20,BOOK,1665.4300000000005
2013-09-20,CALENDAR,17.9
2013-09-20,GAME,16.89
2013-09-20,OCCASION,515.1999999999998
2013-09-23,APPAREL,25.31
2013-09-23,ARTWORK,3954.0
2013-09-23,BOOK,3297.81
2013-09-23,GAME,23.9
2013-09-23,OCCASION,31.9
2013-09-24,ARTWORK,832.5
2013-09-24,BOOK,138.25
2013-09-24,OCCASION,150.46000000000004
2013-09-25,APPAREL,91.92999999999999
2013-09-25,ARTWORK,3670.0
2013-09-25,BOOK,1168.21
2013-09-25,OCCASION,289.83
2013-09-26,APPAREL,41.32
2013-09-26,ARTWORK,1335.95
2013-09-26,BOOK,1840.710000000001
2013-09-26,OCCASION,228.35999999999996
2013-09-27,ARTWORK,2903.0
2013-09-27,BOOK,0.0
2013-09-27,OCCASION,15.95
2013-09-30,APPAREL,182.95000000000005
2013-09-30,ARTWORK,5597.030000000001
2013-09-30,BOOK,1664.0100000000004
2013-09-30,CALENDAR,48.54
2013-09-30,GAME,109.47
2013-09-30,OCCASION,198.14999999999998
2013-09-30,OTHER,25.9
2013-10-01,APPAREL,93.76000000000002
2013-10-01,ARTWORK,1178.2000000000003
2013-10-01,BOOK,4505.5799999999945
2013-10-01,CALENDAR,17.9
2013-10-01,OCCASION,386.81
2013-10-02,APPAREL,10.95
2013-10-02,ARTWORK,930.0
2013-10-02,BOOK,377.4
2013-10-02,OCCASION,15.95
2013-10-03,APPAREL,59.8
2013-10-03,ARTWORK,370.5
2013-10-03,BOOK,5234.850000000001
2013-10-03,CALENDAR,10.79
2013-10-03,GAME,11.95
2013-10-03,OCCASION,170.64999999999998
2013-10-04,APPAREL,14.36
2013-10-04,ARTWORK,242.85999999999996
2013-10-04,BOOK,1868.3900000000015
2013-10-04,CALENDAR,11.99
2013-10-04,GAME,41.79
2013-10-04,OCCASION,312.78999999999996
2013-10-07,APPAREL,85.97
2013-10-07,ARTWORK,8863.12
2013-10-07,BOOK,1751.690000000001
2013-10-07,OCCASION,419.93
2013-10-07,OTHER,66.83
2013-10-08,ARTWORK,2254.61
2013-10-08,BOOK,775.6800000000002
2013-10-08,OCCASION,793.3200000000004
2013-10-09,APPAREL,59.32
2013-10-09,ARTWORK,1267.5
2013-10-09,BOOK,541.05
2013-10-09,GAME,11.95
2013-10-09,OCCASION,122.01
2013-10-10,APPAREL,24.22
2013-10-10,ARTWORK,2617.41
2013-10-10,BOOK,460.4199999999999
2013-10-10,GAME,23.9
2013-10-10,OCCASION,211.30999999999997
2013-10-11,ARTWORK,1211.5
2013-10-11,BOOK,59.8
2013-10-11,OCCASION,0.0
2013-10-14,APPAREL,34.120000000000005
2013-10-14,ARTWORK,4341.95
2013-10-14,BOOK,562.39
2013-10-14,CALENDAR,10.95
2013-10-14,GAME,33.84
2013-10-14,OCCASION,551.5699999999999
2013-10-14,OTHER,71.8
2013-10-15,APPAREL,9.86
2013-10-15,ARTWORK,3272.46
2013-10-15,BOOK,1559.8700000000006
2013-10-15,CALENDAR,17.9
2013-10-15,GAME,11.95
2013-10-15,OCCASION,1002.8600000000007
2013-10-15,OTHER,16.16
2013-10-16,APPAREL,30.31
2013-10-16,ARTWORK,2951.5
2013-10-16,BOOK,820.51
2013-10-16,CALENDAR,119.75
2013-10-16,GAME,21.89
2013-10-16,OCCASION,147.01999999999998
2013-10-17,APPAREL,21.9
2013-10-17,ARTWORK,1296.5
2013-10-17,BOOK,797.5099999999999
2013-10-17,CALENDAR,6800.6399999999785
2013-10-17,GAME,10.95
2013-10-17,OCCASION,157.41
2013-10-17,OTHER,15.0
2013-10-18,ARTWORK,1129.45
2013-10-18,BOOK,344.1099999999999
2013-10-18,CALENDAR,335.34999999999997
2013-10-18,OCCASION,94.36000000000001
2013-10-21,APPAREL,51.849999999999994
2013-10-21,ARTWORK,2069.8199999999997
2013-10-21,BOOK,2167.760000000002
2013-10-21,CALENDAR,596.6499999999999
2013-10-21,GAME,49.8
2013-10-21,OCCASION,491.9899999999999
2013-10-21,OTHER,12.95
2013-10-22,ARTWORK,3793.5
2013-10-22,BOOK,0.0
2013-10-22,CALENDAR,28.41
2013-10-22,OCCASION,214.30999999999997
2013-10-23,APPAREL,176.10999999999999
2013-10-23,ARTWORK,2962.66
2013-10-23,BOOK,774.3800000000001
2013-10-23,CALENDAR,387.29999999999995
2013-10-23,GAME,16.89
2013-10-23,OCCASION,360.02
2013-10-24,APPAREL,26.96
2013-10-24,ARTWORK,2842.95
2013-10-24,BOOK,779.02
2013-10-24,CALENDAR,265.14
2013-10-24,OCCASION,321.9799999999999
2013-10-24,OTHER,53.849999999999994
2013-10-25,APPAREL,15.95
2013-10-25,ARTWORK,886.0
2013-10-25,BOOK,0.0
2013-10-25,CALENDAR,55.849999999999994
2013-10-28,ARTWORK,8066.01
2013-10-28,BOOK,290.75
2013-10-28,CALENDAR,154.7
2013-10-28,OCCASION,256.65999999999997
2013-10-29,ARTWORK,6016.5
2013-10-29,BOOK,1661.2500000000007
2013-10-29,CALENDAR,702.3700000000001
2013-10-29,GAME,44.790000000000006
2013-10-29,OCCASION,579.3199999999999
2013-10-29,OTHER,30.0
2013-10-30,APPAREL,143.03999999999996
2013-10-30,ARTWORK,2040.4300000000003
2013-10-30,BOOK,1377.8800000000006
2013-10-30,CALENDAR,68.11
2013-10-30,GAME,41.78
2013-10-30,OCCASION,469.25
2013-10-30,OTHER,32.95
2013-10-31,APPAREL,29.58
2013-10-31,ARTWORK,1928.05
2013-10-31,BOOK,1121.8199999999997
2013-10-31,CALENDAR,444.62999999999994
2013-10-31,OCCASION,217.29999999999998
2013-11-01,ARTWORK,4980.25
2013-11-01,BOOK,547.55
2013-11-01,CALENDAR,134.75
2013-11-04,APPAREL,69.02
2013-11-04,ARTWORK,6466.15
2013-11-04,BOOK,823.74
2013-11-04,CALENDAR,43.41
2013-11-04,GAME,6.95
2013-11-04,OCCASION,547.86
2013-11-04,OTHER,17.95
2013-11-05,APPAREL,57.56999999999999
2013-11-05,ARTWORK,3522.95
2013-11-05,BOOK,3609.720000000005
2013-11-05,CALENDAR,344.7099999999999
2013-11-05,GAME,25.85
2013-11-05,OCCASION,352.08
2013-11-06,APPAREL,19.72
2013-11-06,ARTWORK,3617.4799999999996
2013-11-06,BOOK,1246.6199999999997
2013-11-06,CALENDAR,274.49999999999994
2013-11-06,OCCASION,207.31999999999996
2013-11-07,APPAREL,60.35000000000001
2013-11-07,ARTWORK,4492.5
2013-11-07,BOOK,200.45999999999998
2013-11-07,CALENDAR,175.35
2013-11-07,GAME,19.88
2013-11-07,OCCASION,698.8100000000003
2013-11-07,OTHER,108.5
2013-11-08,APPAREL,10.95
2013-11-08,ARTWORK,2573.9700000000003
2013-11-08,BOOK,1336.280000000001
2013-11-08,CALENDAR,229.39999999999995
2013-11-08,GAME,26.9
2013-11-08,OCCASION,123.75000000000001
2013-11-11,ARTWORK,17470.0
2013-11-11,BOOK,147.35
2013-11-11,CALENDAR,26.95
2013-11-11,OTHER,15.0
2013-11-12,APPAREL,102.66
2013-11-12,ARTWORK,20360.850000000002
2013-11-12,BOOK,2287.0199999999995
2013-11-12,CALENDAR,302.7199999999999
2013-11-12,GAME,181.79
2013-11-12,OCCASION,202.26999999999995
2013-11-12,OTHER,94.5
2013-11-13,APPAREL,48.86
2013-11-13,ARTWORK,12477.52
2013-11-13,BOOK,906.0299999999999
2013-11-13,CALENDAR,431.2299999999999
2013-11-13,GAME,25.849999999999998
2013-11-13,OCCASION,1026.2800000000004
2013-11-13,OTHER,102.0
2013-11-14,APPAREL,453.4999999999999
2013-11-14,ARTWORK,15192.590000000004
2013-11-14,BOOK,3982.8799999999924
2013-11-14,CALENDAR,574.09
2013-11-14,GAME,532.9399999999997
2013-11-14,OCCASION,1427.9100000000003
2013-11-14,OTHER,441.71
2013-11-15,APPAREL,485.53999999999985
2013-11-15,ARTWORK,8537.58
2013-11-15,BOOK,4017.0999999999976
2013-11-15,CALENDAR,548.81
2013-11-15,GAME,594.8599999999999
2013-11-15,OCCASION,1420.2499999999998
2013-11-15,OTHER,461.65999999999997
2013-11-18,APPAREL,123.41000000000001
2013-11-18,ARTWORK,23730.16
2013-11-18,BOOK,4183.479999999998
2013-11-18,CALENDAR,369.16999999999996
2013-11-18,GAME,357.2299999999998
2013-11-18,OCCASION,2320.93
2013-11-18,OTHER,181.91
2013-11-19,APPAREL,184.04999999999998
2013-11-19,ARTWORK,9719.65
2013-11-19,BOOK,2053.6700000000005
2013-11-19,CALENDAR,204.63
2013-11-19,GAME,292.57999999999987
2013-11-19,OTHER,127.4
2013-11-20,APPAREL,94.81
2013-11-20,ARTWORK,7789.459999999999
2013-11-20,BOOK,4153.2599999999975
2013-11-20,CALENDAR,770.3700000000003
2013-11-20,GAME,624.4
2013-11-20,OCCASION,681.2300000000002
2013-11-20,OTHER,1518.1700000000012
2013-11-21,APPAREL,72.86
2013-11-21,ARTWORK,6210.9800000000005
2013-11-21,BOOK,1925.8300000000015
2013-11-21,CALENDAR,121.60000000000001
2013-11-21,GAME,61.22
2013-11-21,OCCASION,772.7500000000003
2013-11-22,APPAREL,180.80999999999997
2013-11-22,ARTWORK,7508.5
2013-11-22,BOOK,2070.5700000000015
2013-11-22,CALENDAR,727.1900000000004
2013-11-22,GAME,300.19999999999993
2013-11-22,OCCASION,1160.8900000000003
2013-11-22,OTHER,474.21
2013-11-23,ARTWORK,0.0
2013-11-25,ARTWORK,18376.420000000002
2013-11-25,BOOK,3600.519999999993
2013-11-25,CALENDAR,1488.2800000000013
2013-11-25,GAME,185.76
2013-11-25,OCCASION,1416.3000000000002
2013-11-25,OTHER,30.0
2013-11-26,APPAREL,0.0
2013-11-26,ARTWORK,7135.240000000001
2013-11-26,BOOK,418.4799999999999
2013-11-26,CALENDAR,37.9
2013-11-26,GAME,42.739999999999995
2013-11-26,OCCASION,122.33000000000001
2013-11-26,OTHER,395.36999999999995
2013-11-27,APPAREL,95.52
2013-11-27,ARTWORK,7580.6900000000005
2013-11-27,BOOK,3075.2999999999975
2013-11-27,CALENDAR,790.7
2013-11-27,GAME,252.8999999999999
2013-11-27,OCCASION,1622.650000000001
2013-11-27,OTHER,91.51
2013-11-29,ARTWORK,10939.0
2013-12-02,APPAREL,686.2800000000003
2013-12-02,ARTWORK,31803.22
2013-12-02,BOOK,6496.889999999981
2013-12-02,CALENDAR,2113.180000000002
2013-12-02,GAME,725.4200000000004
2013-12-02,OCCASION,3314.1899999999964
2013-12-02,OTHER,426.12000000000006
2013-12-03,APPAREL,491.4199999999998
2013-12-03,ARTWORK,27404.3
2013-12-03,BOOK,4923.239999999993
2013-12-03,CALENDAR,1701.2300000000014
2013-12-03,GAME,521.7099999999997
2013-12-03,OCCASION,420.49
2013-12-03,OTHER,189.20999999999998
2013-12-04,APPAREL,132.0
2013-12-04,ARTWORK,15501.919999999998
2013-12-04,BOOK,1025.5300000000004
2013-12-04,CALENDAR,2350.8399999999997
2013-12-04,GAME,184.65999999999997
2013-12-04,OCCASION,235.21999999999997
2013-12-04,OTHER,1551.410000000001
2013-12-05,APPAREL,451.86999999999983
2013-12-05,ARTWORK,18833.55
2013-12-05,BOOK,4956.079999999989
2013-12-05,CALENDAR,761.2200000000004
2013-12-05,GAME,861.820000000001
2013-12-05,OCCASION,2100.140000000002
2013-12-05,OTHER,820.9900000000001
2013-12-06,APPAREL,125.05000000000001
2013-12-06,ARTWORK,27413.13
2013-12-06,BOOK,3848.3199999999943
2013-12-06,CALENDAR,1840.710000000002
2013-12-06,GAME,597.4499999999999
2013-12-06,OCCASION,1090.8300000000004
2013-12-06,OTHER,412.1599999999999
2013-12-09,APPAREL,374.4499999999999
2013-12-09,ARTWORK,40365.17
2013-12-09,BOOK,7805.729999999974
2013-12-09,CALENDAR,1611.5700000000013
2013-12-09,GAME,1789.9400000000019
2013-12-09,OCCASION,1943.8200000000013
2013-12-09,OTHER,254.01999999999995
2013-12-10,APPAREL,767.0400000000003
2013-12-10,ARTWORK,30356.850000000002
2013-12-10,BOOK,5904.579999999987
2013-12-10,CALENDAR,981.2900000000006
2013-12-10,GAME,3233.400000000001
2013-12-10,OCCASION,1844.970000000001
2013-12-10,OTHER,898.1300000000003
2013-12-11,APPAREL,157.54999999999998
2013-12-11,ARTWORK,20441.64
2013-12-11,BOOK,2847.3099999999977
2013-12-11,CALENDAR,200.30999999999997
2013-12-11,GAME,862.3900000000001
2013-12-11,OCCASION,453.92
2013-12-11,OTHER,66.85
2013-12-12,APPAREL,521.0299999999999
2013-12-12,ARTWORK,15475.52
2013-12-12,BOOK,7398.029999999982
2013-12-12,CALENDAR,316.15
2013-12-12,GAME,567.9099999999999
2013-12-12,OCCASION,95.37
2013-12-12,OTHER,254.25999999999996
2013-12-13,APPAREL,712.4600000000003
2013-12-13,ARTWORK,15609.950000000004
2013-12-13,BOOK,7539.729999999978
2013-12-13,CALENDAR,3125.8899999999976
2013-12-13,GAME,1687.6500000000017
2013-12-13,OCCASION,503.1599999999999
2013-12-13,OTHER,407.42999999999995
2013-12-14,ARTWORK,0.0
2013-12-14,BOOK,0.0
2013-12-15,BOOK,20.4
2013-12-16,APPAREL,257.92
2013-12-16,ARTWORK,48615.76
2013-12-16,BOOK,3107.7599999999984
2013-12-16,CALENDAR,1240.180000000001
2013-12-16,GAME,966.8400000000014
2013-12-16,OTHER,279.7
2013-12-17,APPAREL,870.7400000000002
2013-12-17,ARTWORK,20355.77
2013-12-17,BOOK,6895.569999999974
2013-12-17,CALENDAR,1437.0200000000018
2013-12-17,GAME,2113.1000000000054
2013-12-17,OCCASION,270.7300000000001
2013-12-17,OTHER,784.0800000000002
2013-12-18,APPAREL,297.88
2013-12-18,ARTWORK,14062.690000000004
2013-12-18,BOOK,5473.109999999985
2013-12-18,CALENDAR,1306.4800000000012
2013-12-18,GAME,990.4600000000011
2013-12-18,OCCASION,127.74000000000001
2013-12-18,OTHER,710.9399999999999
2013-12-19,APPAREL,1145.870000000001
2013-12-19,ARTWORK,17121.03
2013-12-19,BOOK,7080.04999999998
2013-12-19,CALENDAR,919.3700000000008
2013-12-19,GAME,1059.4800000000007
2013-12-19,OCCASION,193.95999999999998
2013-12-19,OTHER,579.9599999999999
2013-12-20,APPAREL,111.80000000000001
2013-12-20,ARTWORK,12597.02
2013-12-20,BOOK,4085.329999999993
2013-12-20,CALENDAR,453.7999999999999
2013-12-20,GAME,10783.129999999997
2013-12-20,OCCASION,7347.419999999975
2013-12-20,OTHER,293.6
2013-12-23,APPAREL,723.2300000000002
2013-12-23,ARTWORK,12915.46
2013-12-23,BOOK,10107.11
2013-12-23,CALENDAR,1518.3600000000015
2013-12-23,GAME,4174.9100000000035
2013-12-23,OCCASION,1637.4800000000002
2013-12-23,OTHER,232.7
2013-12-24,ARTWORK,0.0
2013-12-26,APPAREL,121.06
2013-12-26,ARTWORK,8496.4
2013-12-26,BOOK,1997.1900000000014
2013-12-26,CALENDAR,923.4100000000004
2013-12-26,GAME,751.7
2013-12-26,OCCASION,0.0
2013-12-27,APPAREL,611.6299999999999
2013-12-27,ARTWORK,1272.19
2013-12-27,BOOK,5268.769999999991
2013-12-27,CALENDAR,1488.770000000001
2013-12-27,GAME,1897.2100000000012
2013-12-27,OCCASION,2113.3500000000004
2013-12-27,OTHER,367.4
2013-12-28,ARTWORK,0.0
2013-12-30,APPAREL,443.1099999999999
2013-12-30,ARTWORK,12909.01
2013-12-30,BOOK,6461.459999999987
2013-12-30,CALENDAR,678.1300000000002
2013-12-30,GAME,339.1799999999998
2013-12-30,OCCASION,1592.2900000000009
2013-12-30,OTHER,146.11999999999998
2013-12-31,APPAREL,206.95999999999998
2013-12-31,ARTWORK,5677.5
2013-12-31,BOOK,2255.840000000001
2013-12-31,CALENDAR,436.02999999999986
2013-12-31,GAME,126.39000000000001
2013-12-31,OCCASION,806.5000000000003
2014-01-01,ARTWORK,0.0
2014-01-01,BOOK,29.0
2014-01-02,APPAREL,148.06
2014-01-02,ARTWORK,8697.5
2014-01-02,BOOK,4559.419999999997
2014-01-02,CALENDAR,176.19
2014-01-02,GAME,412.6299999999998
2014-01-02,OCCASION,456.77
2014-01-02,OTHER,29.95
2014-01-03,APPAREL,123.73000000000002
2014-01-03,ARTWORK,8761.01
2014-01-03,BOOK,3251.3299999999995
2014-01-03,CALENDAR,232.13000000000002
2014-01-03,GAME,421.97999999999996
2014-01-03,OCCASION,752.3400000000003
2014-01-03,OTHER,29.65
2014-01-06,APPAREL,26.9
2014-01-06,ARTWORK,12832.95
2014-01-06,BOOK,1826.9300000000012
2014-01-06,CALENDAR,490.0699999999999
2014-01-06,GAME,72.63000000000001
2014-01-06,OCCASION,277.26
2014-01-06,OTHER,29.95
2014-01-07,APPAREL,225.80999999999997
2014-01-07,ARTWORK,5427.5
2014-01-07,BOOK,2481.189999999999
2014-01-07,CALENDAR,365.16999999999985
2014-01-07,GAME,446.4999999999999
2014-01-07,OCCASION,380.56999999999994
2014-01-07,OTHER,34.11
2014-01-08,APPAREL,37.91
2014-01-08,ARTWORK,5410.46
2014-01-08,BOOK,1642.3200000000015
2014-01-08,CALENDAR,223.1
2014-01-08,GAME,55.69
2014-01-08,OCCASION,218.82999999999996
2014-01-08,OTHER,104.11
2014-01-09,APPAREL,58.64999999999999
2014-01-09,ARTWORK,3045.5
2014-01-09,BOOK,790.6600000000004
2014-01-09,CALENDAR,717.9600000000004
2014-01-09,GAME,247.57
2014-01-09,OCCASION,18.51
2014-01-09,OTHER,52.06
2014-01-10,APPAREL,141.7
2014-01-10,ARTWORK,3875.01
2014-01-10,BOOK,588.8000000000001
2014-01-10,CALENDAR,145.57
2014-01-10,GAME,134.88
2014-01-10,OCCASION,354.46999999999997
2014-01-13,APPAREL,32.849999999999994
2014-01-13,ARTWORK,12907.66
2014-01-13,BOOK,1534.3000000000006
2014-01-13,CALENDAR,115.27
2014-01-13,GAME,113.08
2014-01-13,OCCASION,17.21
2014-01-13,OTHER,26.45
2014-01-14,APPAREL,373.29999999999995
2014-01-14,ARTWORK,5722.95
2014-01-14,BOOK,1191.3600000000001
2014-01-14,CALENDAR,210.6
2014-01-14,GAME,116.35
2014-01-14,OCCASION,348.86999999999995
2014-01-15,APPAREL,79.75000000000001
2014-01-15,ARTWORK,2956.46
2014-01-15,BOOK,2716.179999999998
2014-01-15,CALENDAR,170.6
2014-01-15,GAME,748.3500000000001
2014-01-15,OCCASION,187.16999999999996
2014-01-15,OTHER,29.95
2014-01-16,APPAREL,21.9
2014-01-16,ARTWORK,2949.5
2014-01-16,BOOK,1571.4100000000005
2014-01-16,CALENDAR,203.66
2014-01-16,GAME,72.63
2014-01-16,OCCASION,18.95
2014-01-17,ARTWORK,2774.5
2014-01-17,BOOK,1210.3100000000004
2014-01-17,CALENDAR,235.36999999999998
2014-01-17,GAME,47.72
2014-01-17,OCCASION,0.0
2014-01-20,APPAREL,10.95
2014-01-20,ARTWORK,11950.0
2014-01-20,BOOK,359.76
2014-01-20,CALENDAR,11.99
2014-01-20,GAME,35.79
2014-01-20,OCCASION,384.9299999999999
2014-01-20,OTHER,29.95
2014-01-21,APPAREL,114.10000000000001
2014-01-21,ARTWORK,9754.51
2014-01-21,BOOK,1069.6900000000003
2014-01-21,CALENDAR,281.01
2014-01-21,GAME,51.709999999999994
2014-01-21,OCCASION,146.82999999999998
2014-01-22,APPAREL,49.57
2014-01-22,ARTWORK,6160.17
2014-01-22,BOOK,1859.8600000000015
2014-01-22,CALENDAR,64.72
2014-01-22,GAME,587.2199999999999
2014-01-22,OCCASION,235.93999999999997
2014-01-22,OTHER,59.9
2014-01-23,APPAREL,222.34999999999997
2014-01-23,ARTWORK,2391.0
2014-01-23,BOOK,3915.889999999999
2014-01-23,CALENDAR,234.53
2014-01-23,GAME,373.0299999999998
2014-01-23,OCCASION,503.92999999999995
2014-01-23,OTHER,117.07000000000001
2014-01-24,APPAREL,62.910000000000004
2014-01-24,ARTWORK,4712.35
2014-01-24,BOOK,1689.390000000001
2014-01-24,CALENDAR,166.71
2014-01-24,GAME,18.439999999999998
2014-01-24,OCCASION,50.41
2014-01-24,OTHER,45.95
2014-01-27,ARTWORK,12538.5
2014-01-27,BOOK,954.9600000000003
2014-01-27,CALENDAR,54.9
2014-01-27,GAME,374.41999999999996
2014-01-27,OCCASION,75.8
2014-01-28,ARTWORK,5426.12
2014-01-28,BOOK,1028.3100000000002
2014-01-28,CALENDAR,29.95
2014-01-28,OCCASION,0.0
2014-01-29,APPAREL,240.82999999999998
2014-01-29,ARTWORK,6111.45
2014-01-29,BOOK,2331.560000000003
2014-01-29,CALENDAR,182.16
2014-01-29,GAME,198.87999999999997
2014-01-29,OCCASION,45.91
2014-01-29,OTHER,83.87
2014-01-30,APPAREL,178.03000000000003
2014-01-30,ARTWORK,2541.0
2014-01-30,BOOK,1860.5300000000027
2014-01-30,CALENDAR,31.759999999999998
2014-01-30,GAME,8.96
2014-01-30,OCCASION,297.4799999999999
2014-01-31,APPAREL,163.53000000000003
2014-01-31,ARTWORK,5777.5
2014-01-31,BOOK,3308.4899999999966
2014-01-31,CALENDAR,149.81
2014-01-31,GAME,397.71
2014-01-31,OCCASION,452.67
2014-01-31,OTHER,0.0
2014-02-03,APPAREL,130.70000000000002
2014-02-03,ARTWORK,11049.0
2014-02-03,BOOK,1192.2500000000002
2014-02-03,CALENDAR,36.81
2014-02-03,GAME,365.02
2014-02-03,OCCASION,306.60999999999996
2014-02-03,OTHER,56.91
2014-02-04,APPAREL,161.23000000000002
2014-02-04,ARTWORK,2037.13
2014-02-04,BOOK,2231.180000000001
2014-02-04,CALENDAR,401.0699999999998
2014-02-04,GAME,128.63
2014-02-04,OCCASION,903.1300000000006
2014-02-04,OTHER,29.95
2014-02-05,APPAREL,24.21
2014-02-05,ARTWORK,3099.17
2014-02-05,BOOK,2122.900000000003
2014-02-05,CALENDAR,70.35
2014-02-05,GAME,98.25999999999999
2014-02-05,OCCASION,290.03
2014-02-05,OTHER,0.0
2014-02-06,APPAREL,65.69999999999999
2014-02-06,ARTWORK,4112.5
2014-02-06,BOOK,1270.7400000000007
2014-02-06,CALENDAR,95.0
2014-02-06,GAME,65.65
2014-02-06,OTHER,47.9
2014-02-07,APPAREL,26.9
2014-02-07,ARTWORK,2962.5
2014-02-07,BOOK,1226.2700000000007
2014-02-07,CALENDAR,65.85
2014-02-07,GAME,220.07
2014-02-07,OCCASION,366.60999999999996
2014-02-07,OTHER,190.28999999999996
2014-02-10,APPAREL,21.9
2014-02-10,ARTWORK,4302.0
2014-02-10,BOOK,744.8400000000001
2014-02-10,CALENDAR,112.31
2014-02-10,GAME,75.52
2014-02-10,OCCASION,185.59999999999997
2014-02-10,OTHER,26.95
2014-02-11,APPAREL,94.7
2014-02-11,ARTWORK,2339.9
2014-02-11,BOOK,1730.0200000000013
2014-02-11,CALENDAR,116.56
2014-02-11,GAME,166.84
2014-02-11,OCCASION,181.21999999999997
2014-02-12,ARTWORK,3571.5
2014-02-12,BOOK,453.9999999999999
2014-02-12,CALENDAR,11.99
2014-02-12,OCCASION,77.42
2014-02-12,OTHER,17.95
2014-02-13,APPAREL,40.9
2014-02-13,ARTWORK,2411.68
2014-02-13,BOOK,2393.739999999999
2014-02-13,CALENDAR,122.75999999999999
2014-02-13,GAME,58.65999999999999
2014-02-13,OCCASION,515.1899999999998
2014-02-13,OTHER,44.9
2014-02-14,APPAREL,36.26
2014-02-14,ARTWORK,3112.5
2014-02-14,BOOK,2653.8800000000015
2014-02-14,CALENDAR,149.67
2014-02-14,GAME,81.62
2014-02-14,OCCASION,51.900000000000006
2014-02-14,OTHER,0.0
2014-02-15,ARTWORK,438.25
2014-02-17,APPAREL,201.36999999999998
2014-02-17,ARTWORK,5962.0
2014-02-17,BOOK,1454.4300000000017
2014-02-17,CALENDAR,52.89
2014-02-17,GAME,153.60000000000002
2014-02-17,OCCASION,243.2
2014-02-18,APPAREL,147.88
2014-02-18,ARTWORK,2216.52
2014-02-18,BOOK,1354.1200000000001
2014-02-18,GAME,28.84
2014-02-18,OCCASION,282.55999999999995
2014-02-18,OTHER,59.95
2014-02-19,APPAREL,123.69999999999999
2014-02-19,ARTWORK,3421.5300000000007
2014-02-19,BOOK,2263.180000000001
2014-02-19,CALENDAR,240.08999999999997
2014-02-19,GAME,113.05
2014-02-19,OCCASION,640.9100000000001
2014-02-19,OTHER,70.05
2014-02-20,ARTWORK,2343.0299999999997
2014-02-20,BOOK,2003.4600000000016
2014-02-20,GAME,0.0
2014-02-20,OCCASION,153.45999999999998
2014-02-21,APPAREL,155.10999999999999
2014-02-21,ARTWORK,2743.95
2014-02-21,BOOK,3269.7499999999995
2014-02-21,CALENDAR,153.75
2014-02-21,GAME,147.36
2014-02-21,OCCASION,206.59999999999997
2014-02-22,ARTWORK,0.0
2014-02-24,ARTWORK,6210.5
2014-02-24,BOOK,198.85999999999999
2014-02-24,OCCASION,206.26
2014-02-25,APPAREL,100.21000000000001
2014-02-25,ARTWORK,6436.0
2014-02-25,BOOK,2104.5500000000025
2014-02-25,CALENDAR,23.98
2014-02-25,GAME,130.3
2014-02-25,OCCASION,588.7700000000001
2014-02-25,OTHER,87.85000000000001
2014-02-26,ARTWORK,4771.51
2014-02-26,OCCASION,57.900000000000006
2014-02-27,APPAREL,92.65
2014-02-27,ARTWORK,4878.95
2014-02-27,BOOK,1141.43
2014-02-27,GAME,138.93000000000004
2014-02-27,OCCASION,510.8099999999999
2014-02-27,OTHER,71.8
2014-02-28,APPAREL,10.95
2014-02-28,ARTWORK,4335.5
2014-02-28,BOOK,1494.390000000002
2014-02-28,CALENDAR,82.89
2014-02-28,GAME,161.98000000000002
2014-02-28,OCCASION,0.0
2014-02-28,OTHER,11.65
2014-03-03,APPAREL,26.9
2014-03-03,ARTWORK,7139.51
2014-03-03,BOOK,2028.2000000000014
2014-03-03,CALENDAR,67.36
2014-03-03,GAME,41.550000000000004
2014-03-03,OCCASION,439.1299999999999
2014-03-03,OTHER,26.96
2014-03-04,APPAREL,10.95
2014-03-04,ARTWORK,7443.0
2014-03-04,BOOK,574.9799999999999
2014-03-04,OCCASION,326.85999999999996
2014-03-04,OTHER,52.06
2014-03-05,APPAREL,84.75000000000001
2014-03-05,ARTWORK,6529.01
2014-03-05,BOOK,3672.3500000000004
2014-03-05,CALENDAR,76.35000000000001
2014-03-05,GAME,361.4399999999999
